,Unnamed: 0,static_text,log_level,tokens,pos,posNum
1200,11780,Cancelling job * and result retrieval.,info,"[Cancelling, job, and, result, retrieval]","['VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN']","[100, 92, 89, 100, 92]"
1201,8863,Could not configure socket.,warn,"[Could, not, configure, socket]","['AUX', 'PART', 'VERB', 'NOUN']","[87, 94, 100, 92]"
1202,14107,Reading configuration from: *,info,"[Reading, configuration, from]","['VERB', 'NOUN', 'ADP']","[100, 92, 85]"
1203,16596,removing auto-follower for remote cluster [*],info,"[removing, auto, follower, for, remote, cluster]","['VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']","[100, 92, 92, 85, 84, 92]"
1204,6132,getIcon(): Can't obtain GUI class from *,warn,"[getIcon, Can, t, obtain, GUI, class, from]","['NOUN', 'AUX', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'ADP']","[92, 87, 92, 100, 96, 92, 85]"
1205,2045,"Failed to resubmit task  |  owned by dead  | , will retry.",warn,"[Failed, to, resubmit, task, owned, by, dead, will, retry]","['VERB', 'PART', 'VERB', 'NOUN', 'VERB', 'ADP', 'ADJ', 'AUX', 'VERB']","[100, 94, 100, 92, 100, 85, 84, 87, 100]"
1206,16411,Persistent task [*] with id [*] and allocation id [*] failed to create,warn,"[Persistent, task, with, i, d, and, allocation, i, d, failed, to, create]","['ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PART', 'VERB']","[84, 92, 85, 96, 96, 89, 92, 96, 96, 100, 94, 100]"
1207,2780,Failed to close procedure  |  cleanly,warn,"[Failed, to, close, procedure, cleanly]","['VERB', 'PART', 'VERB', 'NOUN', 'ADV']","[100, 94, 100, 92, 86]"
1208,9811,Running 'run' command.,info,"[Running, run, command]","['VERB', 'ADJ', 'NOUN']","[100, 84, 92]"
1209,2064, offline ,info,"[ , offline]","['SPACE', 'ADJ']","[103, 84]"
1210,12803,Interrupted while reading the error stream,warn,"[Interrupted, while, reading, the, error, stream]","['ADJ', 'SCONJ', 'VERB', 'DET', 'NOUN', 'NOUN']","[84, 98, 100, 90, 92, 92]"
1211,13524,Skipping record due to deserialization error. topic=[*] partition=[*] offset=[*],warn,"[Skipping, record, due, to, deserialization, error, topic, partition, offset]","['VERB', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB']","[100, 92, 85, 85, 84, 92, 92, 92, 100]"
1212,16043,failed to invoke on store closed,warn,"[failed, to, invoke, on, store, closed]","['VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'ADJ']","[100, 94, 100, 85, 92, 84]"
1213,12131,TM: remote keytab path obtained *,info,"[TM, remote, keytab, path, obtained]","['PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB']","[96, 84, 92, 92, 100]"
1214,6109,Shutting test down,info,"[Shutting, test, down]","['VERB', 'NOUN', 'ADV']","[100, 92, 86]"
1215,15162,Exception while retrieving instance list from AWS API: *,info,"[Exception, while, retrieving, instance, list, from, AWS, API]","['NOUN', 'SCONJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN']","[92, 98, 100, 92, 92, 85, 96, 92]"
1216,14998,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1217,10230,Flink's Hadoop file system factory could not be loaded,warn,"[Flink, s, Hadoop, file, system, factory, could, not, be, loaded]","['PROPN', 'PART', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'PART', 'AUX', 'VERB']","[96, 94, 96, 92, 92, 92, 87, 94, 87, 100]"
1218,14244,"SnapCount should be 2 or more. Now, snapCount is reset to 2",warn,"[SnapCount, should, be, 2, or, more, Now, snapCount, is, reset, to, 2]","['PROPN', 'AUX', 'AUX', 'NUM', 'CCONJ', 'ADJ', 'ADV', 'ADJ', 'AUX', 'ADJ', 'ADP', 'NUM']","[96, 87, 87, 93, 89, 84, 86, 84, 87, 84, 85, 93]"
1219,1942," update replication peer config, id= | , config=",info,"[ , update, replication, peer, config, i, d, config]","['SPACE', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","[103, 100, 92, 92, 96, 96, 96, 92]"
1220,15990,failed send response for allocating dangled,warn,"[failed, send, response, for, allocating, dangled]","['VERB', 'VERB', 'NOUN', 'ADP', 'VERB', 'VERB']","[100, 100, 92, 85, 100, 100]"
1221,4072,Will attempt to retry loading failed HFiles. Retry #,warn,"[Will, attempt, to, retry, loading, failed, HFiles, Retry]","['AUX', 'VERB', 'PART', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN']","[87, 100, 94, 92, 92, 100, 96, 96]"
1222,286,"* to * session expired, close and reconnect",warn,"[ , to, session, expired, close, and, reconnect]","['SPACE', 'PART', 'NOUN', 'VERB', 'ADJ', 'CCONJ', 'VERB']","[103, 94, 92, 100, 84, 89, 100]"
1223,469,Waiting interrupted after [{0}] msec,warn,"[Waiting, interrupted, after, 0, msec]","['VERB', 'VERB', 'ADP', 'NUM', 'NOUN']","[100, 100, 85, 93, 92]"
1224,11584,Starting TaskManager with ResourceID: *,info,"[Starting, TaskManager, with, ResourceID]","['VERB', 'PROPN', 'ADP', 'PROPN']","[100, 96, 85, 96]"
1225,14093,enabling cert file reloading,info,"[enabling, cert, file, reloading]","['VERB', 'NOUN', 'NOUN', 'VERB']","[100, 92, 92, 100]"
1226,7232,Header count=* but classes count=*,warn,"[Header, count, but, classes, count]","['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB']","[92, 92, 89, 92, 100]"
1227,2170,"splitKey isn't explicitly specified, will try to find a best split key from RS",info,"[splitKey, isn, t, explicitly, specified, will, try, to, find, a, best, split, key, from, RS]","['PROPN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'AUX', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN']","[96, 84, 92, 86, 100, 87, 100, 94, 100, 90, 84, 92, 92, 85, 96]"
1228,5503,setting znode ACLs,info,"[setting, znode, ACLs]","['VERB', 'NOUN', 'PROPN']","[100, 92, 96]"
1229,10435,Cannot remove unknown metric type *. This indicates that the reporter does not support this metric type.,warn,"[Can, not, remove, unknown, metric, type, This, indicates, that, the, reporter, does, not, support, this, metric, type]","['AUX', 'PART', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN']","[87, 94, 100, 84, 84, 92, 95, 100, 98, 90, 92, 87, 94, 100, 90, 84, 92]"
1230,14498,Current zxid * is <= * for *,warn,"[Current, zxid, is, for]","['ADJ', 'NOUN', 'AUX', 'ADP']","[84, 92, 87, 85]"
1231,5597,https.use.cached.ssl.context property must be set to false to ensure Multiple Certificates are used,warn,"[https, use, cached, ssl, context, property, must, be, set, to, false, to, ensure, Multiple, Certificates, are, used]","['PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'AUX', 'AUX', 'VERB', 'ADP', 'ADJ', 'PART', 'VERB', 'PROPN', 'PROPN', 'AUX', 'VERB']","[96, 96, 100, 96, 92, 92, 87, 87, 100, 85, 84, 94, 100, 96, 96, 87, 100]"
1232,6142,Could not instantiate class: *,warn,"[Could, not, instantiate, class]","['AUX', 'PART', 'VERB', 'NOUN']","[87, 94, 100, 92]"
1233,13663,Starting agent process.,info,"[Starting, agent, process]","['VERB', 'NOUN', 'NOUN']","[100, 92, 92]"
1234,6853,Could not create binary file: *,warn,"[Could, not, create, binary, file]","['AUX', 'PART', 'VERB', 'ADJ', 'NOUN']","[87, 94, 100, 84, 92]"
1235,151,Deleting restore-failsafe snapshot: ,info,"[Deleting, restore, failsafe, snapshot]","['VERB', 'NOUN', 'ADJ', 'NOUN']","[100, 92, 84, 92]"
1236,5871,"Invalid log level, '*' for '*'.",warn,"[Invalid, log, level, for]","['ADJ', 'NOUN', 'NOUN', 'ADP']","[84, 92, 92, 85]"
1237,14740,LOOKING,info,[LOOKING],['VERB'],[100]
1238,4149,Execution thread count=*,info,"[Execution, thread, count]","['NOUN', 'NOUN', 'VERB']","[92, 92, 100]"
1239,8440,* currently applied for remote replicas: *,info,"[ , currently, applied, for, remote, replicas]","['SPACE', 'ADV', 'VERB', 'ADP', 'ADJ', 'PROPN']","[103, 86, 100, 85, 84, 96]"
1240,10057,Overwriting the '*' is not recommendedkey.serializer,warn,"[Overwriting, the, is, not, recommendedkey, serializer]","['VERB', 'PRON', 'AUX', 'PART', 'NOUN', 'NOUN']","[100, 95, 87, 94, 92, 92]"
1241,12977,Instantiated connector * with version * of type *,info,"[Instantiated, connector, with, version, of, type]","['VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']","[100, 92, 85, 92, 85, 92]"
1242,2603,MOB HFiles older than  |  will be deleted!,info,"[MOB, HFiles, older, than, will, be, deleted]","['PROPN', 'PROPN', 'ADJ', 'SCONJ', 'AUX', 'AUX', 'VERB']","[96, 96, 84, 98, 87, 87, 100]"
1243,8779,"[Stream #*, ID#*] Beginning stream session with *",info,"[ , Stream, ID, Beginning, stream, session, with]","['SPACE', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADP']","[103, 96, 96, 100, 92, 92, 85]"
1244,4675,Building procedure: ,info,"[Building, procedure]","['VERB', 'NOUN']","[100, 92]"
1245,9477,Added feature repository '*',info,"[Added, feature, repository]","['VERB', 'NOUN', 'NOUN']","[100, 92, 92]"
1246,14133,Exception occurred from thread *,warn,"[Exception, occurred, from, thread]","['NOUN', 'VERB', 'ADP', 'NOUN']","[92, 100, 85, 92]"
1247,4333,Not attempting to repair overlaps.,warn,"[Not, attempting, to, repair, overlaps]","['PART', 'VERB', 'PART', 'VERB', 'NOUN']","[94, 100, 94, 100, 92]"
1248,5851,"Set proxy Host: *, Port: *, Scheme: *",info,"[Set, proxy, Host, Port, Scheme]","['VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN']","[100, 92, 96, 96, 96]"
1249,17418,"Realm [*] is in user-search mode - base_dn=[*], search filter=[*]",info,"[Realm, is, in, user, search, mode, base_dn, search, filter]","['PROPN', 'AUX', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","[96, 87, 85, 92, 92, 92, 92, 92, 92]"
1250,7364,Error closing socket *,warn,"[Error, closing, socket]","['NOUN', 'NOUN', 'NOUN']","[92, 92, 92]"
1251,7341,"Deprecated method, use read(is, sampleResult) instead",warn,"[Deprecated, method, use, read, is, sampleResult, instead]","['VERB', 'NOUN', 'NOUN', 'VERB', 'AUX', 'NOUN', 'ADV']","[100, 92, 92, 100, 87, 92, 86]"
1252,14794,* set to *quorum.auth.kerberos.servicePrincipal,info,"[ , set, to, quorum, auth, kerberos, servicePrincipal]","['SPACE', 'VERB', 'PART', 'VERB', 'NOUN', 'PROPN', 'NOUN']","[103, 100, 94, 100, 92, 96, 92]"
1253,12974,Shutting down tasks * uncleanly; herder should have shut down tasks before the Worker is stopped,warn,"[Shutting, down, tasks, uncleanly, herder, should, have, shut, down, tasks, before, the, Worker, is, stopped]","['VERB', 'ADP', 'NOUN', 'ADV', 'NOUN', 'AUX', 'AUX', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'DET', 'PROPN', 'AUX', 'VERB']","[100, 85, 92, 86, 92, 87, 87, 100, 85, 92, 98, 90, 96, 87, 100]"
1254,10937,ZooKeeper connection SUSPENDING. Changes to the submitted job graphs are not monitored (temporarily).,warn,"[ZooKeeper, connection, SUSPENDING, Changes, to, the, submitted, job, graphs, are, not, monitored, temporarily]","['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'NOUN', 'AUX', 'PART', 'VERB', 'ADV']","[92, 92, 100, 92, 85, 90, 100, 92, 92, 87, 94, 100, 86]"
1255,15402,Failed to execute NodeStatsAction for ClusterInfoUpdateJob,warn,"[Failed, to, execute, NodeStatsAction, for, ClusterInfoUpdateJob]","['VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'PROPN']","[100, 94, 100, 92, 85, 96]"
1256,11016,Connection to ZooKeeper suspended. The contender  |  no longer participates in the leader election.,warn,"[Connection, to, ZooKeeper, suspended, The, contender, no, longer, participates, in, the, leader, election]","['NOUN', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN']","[92, 85, 96, 100, 90, 92, 86, 86, 100, 85, 90, 92, 92]"
1257,4830,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1258,8444,UnknownColumnFamilyException reading from socket; closing,warn,"[UnknownColumnFamilyException, reading, from, socket, closing]","['NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN']","[92, 100, 85, 92, 92]"
1259,1748,(hbase.ipc.server.fallback-to-simple-auth-allowed = true).,warn,"[ , hbase, ipc, server, fallback, to, simple, auth, allowed, true]","['SPACE', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADJ']","[103, 92, 92, 92, 92, 85, 84, 92, 100, 84]"
1260,8244,Gossip not settled but startup forced by cassandra.skip_wait_for_gossip_to_settle. Gossip total polls: *,warn,"[Gossip, not, settled, but, startup, forced, by, cassandra, skip_wait_for_gossip_to_settle, Gossip, total, polls]","['PROPN', 'PART', 'VERB', 'CCONJ', 'VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN']","[96, 94, 100, 89, 100, 100, 85, 96, 96, 96, 84, 92]"
1261,13546,* Deleting state directory * for task * as user calling cleanup.,info,"[ , Deleting, state, directory, for, task, as, user, calling, cleanup]","['SPACE', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN']","[103, 100, 92, 92, 85, 92, 85, 92, 100, 92]"
1262,10862,Successful initialization (took * ms).,info,"[Successful, initialization, took, ms]","['ADJ', 'NOUN', 'VERB', 'PROPN']","[84, 92, 100, 96]"
1263,10716,Install security context.,info,"[Install, security, context]","['VERB', 'NOUN', 'NOUN']","[100, 92, 92]"
1264,11405,The rpc endpoint * has not been started yet. Discarding message * until processing is started.,info,"[The, rpc, endpoint, has, not, been, started, yet, Discarding, message, until, processing, is, started]","['DET', 'NOUN', 'NOUN', 'AUX', 'PART', 'AUX', 'VERB', 'ADV', 'VERB', 'NOUN', 'SCONJ', 'NOUN', 'AUX', 'VERB']","[90, 92, 92, 87, 94, 87, 100, 86, 100, 92, 98, 92, 87, 100]"
1265,3150,"Failed validating store file *, retrying num=*",warn,"[Failed, validating, store, file, retrying, num]","['VERB', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ']","[100, 100, 92, 92, 100, 84]"
1266,4827,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1267,10071,"Waiting for the queue length to drop below the limit takes unusually long, still not done after * attempts.",warn,"[Waiting, for, the, queue, length, to, drop, below, the, limit, takes, unusually, long, still, not, done, after, attempts]","['VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADV', 'PART', 'VERB', 'ADP', 'NOUN']","[100, 85, 90, 92, 92, 94, 100, 85, 90, 92, 100, 86, 84, 86, 94, 100, 85, 92]"
1268,13978,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1269,12273,Attempting to close NetworkClient that has already been closed.,warn,"[Attempting, to, close, NetworkClient, that, has, already, been, closed]","['VERB', 'PART', 'VERB', 'PROPN', 'PRON', 'AUX', 'ADV', 'AUX', 'VERB']","[100, 94, 100, 96, 95, 87, 86, 87, 100]"
1270,9280,Can't override bundle in maven mode without explicit original URL. Switching to osgi mode.,warn,"[Can, t, override, bundle, in, maven, mode, without, explicit, original, URL, Switching, to, osgi, mode]","['AUX', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'NOUN']","[87, 92, 100, 92, 85, 96, 92, 85, 84, 84, 92, 92, 94, 100, 92]"
1271,5613,"No Test Fragment was found in included Test Plan, returning empty HashTree",warn,"[No, Test, Fragment, was, found, in, included, Test, Plan, returning, empty, HashTree]","['DET', 'PROPN', 'PROPN', 'AUX', 'VERB', 'ADP', 'VERB', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'PROPN']","[90, 96, 96, 87, 100, 85, 100, 96, 96, 100, 84, 96]"
1272,375,Not able to get the max number of file descriptors,warn,"[Not, able, to, get, the, max, number, of, file, descriptors]","['PART', 'ADJ', 'PART', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN']","[94, 84, 94, 100, 90, 96, 92, 85, 92, 92]"
1273,2219,"No region state node for *, it should already be on *",warn,"[No, region, state, node, for, it, should, already, be, on]","['DET', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'PRON', 'AUX', 'ADV', 'AUX', 'ADP']","[90, 92, 92, 96, 85, 95, 87, 86, 87, 85]"
1274,11607,Freeing task resources for * (*).,info,"[Freeing, task, resources, for]","['VERB', 'NOUN', 'NOUN', 'ADP']","[100, 92, 92, 85]"
1275,4635,Waiting for zookeeper nodes to stop on mini cluster is not supported,warn,"[Waiting, for, zookeeper, nodes, to, stop, on, mini, cluster, is, not, supported]","['VERB', 'ADP', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PART', 'VERB']","[100, 85, 92, 92, 94, 100, 85, 84, 92, 87, 94, 100]"
1276,14039,testableCloseSocket() called,info,"[testableCloseSocket, called]","['PROPN', 'VERB']","[96, 100]"
1277,17326,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1278,5703,Problem in BSF script. *,warn,"[Problem, in, BSF, script]","['NOUN', 'ADP', 'PROPN', 'NOUN']","[92, 85, 96, 92]"
1279,7238,* is attempting to use nonexistent *,warn,"[ , is, attempting, to, use, nonexistent]","['SPACE', 'AUX', 'VERB', 'PART', 'VERB', 'ADJ']","[103, 87, 100, 94, 100, 84]"
1280,3403,Stripe store is forced to take an arbitrary file list and compact it.,warn,"[Stripe, store, is, forced, to, take, an, arbitrary, file, list, and, compact, it]","['NOUN', 'NOUN', 'AUX', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'PRON']","[92, 92, 87, 100, 94, 100, 90, 84, 92, 92, 89, 100, 95]"
1281,9659,Invoking w/arguments: *,info,"[Invoking, w, arguments]","['VERB', 'NOUN', 'NOUN']","[100, 92, 92]"
1282,16702,Datafeed aggregations are not parsable,warn,"[Datafeed, aggregations, are, not, parsable]","['ADJ', 'NOUN', 'AUX', 'PART', 'ADJ']","[84, 92, 87, 94, 84]"
1283,8188,Removing host: *,info,"[Removing, host]","['VERB', 'NOUN']","[100, 92]"
1284,12634,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
1285,4154,The used Data Block Encodings are compatible with HBase 2.0.,info,"[The, used, Data, Block, Encodings, are, compatible, with, HBase, 2, 0]","['DET', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'ADP', 'PROPN', 'NUM', 'NUM']","[90, 100, 96, 96, 96, 87, 84, 85, 96, 93, 93]"
1286,10328,Using AvroSerializer for serializing POJOs,info,"[Using, AvroSerializer, for, serializing, POJOs]","['VERB', 'PROPN', 'ADP', 'VERB', 'NOUN']","[100, 96, 85, 100, 92]"
1287,13731,"Can't start task *, because it is already in state *.",info,"[Can, t, start, task, because, it, is, already, in, state]","['AUX', 'NOUN', 'VERB', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'ADV', 'ADP', 'NOUN']","[87, 92, 100, 92, 98, 95, 87, 86, 85, 92]"
1288,2816, moving into observance of namespace space quota,info,"[ , moving, into, observance, of, namespace, space, quota]","['SPACE', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']","[103, 100, 85, 92, 85, 92, 92, 92]"
1289,13323,PUT error response for URL=* is *,info,"[PUT, error, response, for, URL, is]","['NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX']","[92, 92, 92, 85, 92, 87]"
1290,12989,Set up the value converter * for task * using the connector config,info,"[Set, up, the, value, converter, for, task, using, the, connector, config]","['VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN']","[100, 85, 90, 92, 92, 85, 92, 100, 90, 92, 92]"
1291,7795,"An invalid value has been detected in the * table for role *. If you are unable to login, you may need to disable authentication and confirm that values in that table are accurateroles",warn,"[An, invalid, value, has, been, detected, in, the, table, for, role, If, you, are, unable, to, login, you, may, need, to, disable, authentication, and, confirm, that, values, in, that, table, are, accurateroles]","['DET', 'ADJ', 'NOUN', 'AUX', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'ADJ', 'PART', 'VERB', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'SCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'NOUN']","[90, 84, 92, 87, 87, 100, 85, 90, 92, 85, 92, 98, 95, 87, 84, 94, 100, 95, 87, 100, 94, 100, 92, 89, 100, 98, 92, 85, 90, 92, 87, 92]"
1292,17458,Error marshalling SAMLObject ,info,"[Error, marshalling, SAMLObject]","['NOUN', 'VERB', 'PROPN']","[92, 100, 96]"
1293,15881,"failed to send join request to master [*], reason [*], tried [*] times",info,"[failed, to, send, join, request, to, master, reason, tried, times]","['VERB', 'PART', 'VERB', 'VERB', 'NOUN', 'PART', 'VERB', 'NOUN', 'VERB', 'NOUN']","[100, 94, 100, 100, 92, 94, 100, 92, 100, 92]"
1294,343,Compressor obtained from CodecPool is already finished(),warn,"[Compressor, obtained, from, CodecPool, is, already, finished]","['PROPN', 'VERB', 'ADP', 'PROPN', 'AUX', 'ADV', 'VERB']","[96, 100, 85, 96, 87, 86, 100]"
1295,14749,Unexpected exception,warn,"[Unexpected, exception]","['ADJ', 'NOUN']","[84, 92]"
1296,16845,skipping policy execution of step [*] for index [*] with policy [*] because ILM is stopping,info,"[skipping, policy, execution, of, step, for, index, with, policy, because, ILM, is, stopping]","['VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'PROPN', 'AUX', 'VERB']","[100, 92, 92, 85, 92, 85, 92, 85, 92, 98, 96, 87, 100]"
1297,3326,Failed report transition  | ; retry (# | ) |  after  | ms delay (Master is coming online...).,info,"[Failed, report, transition, retry, after, ms, delay, Master, is, coming, online]","['VERB', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'ADJ', 'NOUN', 'PROPN', 'AUX', 'VERB', 'ADV']","[100, 92, 92, 92, 98, 84, 92, 96, 87, 100, 86]"
1298,3490,"log replaying of  |  can't connect to the target regionserver,  | resigning",warn,"[log, replaying, of, can, t, connect, to, the, target, regionserver, resigning]","['NOUN', 'NOUN', 'ADP', 'AUX', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB']","[92, 92, 85, 87, 92, 100, 85, 90, 92, 100, 100]"
1299,10339,JDBC connection could not be closed: ,warn,"[JDBC, connection, could, not, be, closed]","['PROPN', 'NOUN', 'AUX', 'PART', 'AUX', 'VERB']","[96, 92, 87, 94, 87, 100]"
1300,16459,[*] Exception during cleanup of root level blobs,warn,"[ , Exception, during, cleanup, of, root, level, blobs]","['SPACE', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']","[103, 96, 85, 92, 85, 92, 92, 92]"
1301,16248,* no shard lock for pending delete,warn,"[ , no, shard, lock, for, pending, delete]","['SPACE', 'DET', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN']","[103, 90, 92, 92, 85, 100, 92]"
1302,9309,Skipping configuration * - file already exists,info,"[Skipping, configuration, file, already, exists]","['VERB', 'NOUN', 'NOUN', 'ADV', 'VERB']","[100, 92, 92, 86, 100]"
1303,16699,"Indexer job encountered [ | ] state, halting indexer.",info,"[Indexer, job, encountered, state, halting, indexer]","['NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN']","[92, 92, 100, 92, 100, 92]"
1304,15064,connected: local:* from:* to:*,info,"[connected, local, from, to]","['VERB', 'ADJ', 'ADP', 'ADP']","[100, 84, 85, 85]"
1305,9694,Config ACL deleted: *. Deleting generated service ACL configs *,info,"[Config, ACL, deleted, Deleting, generated, service, ACL, configs]","['PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'NOUN']","[96, 96, 100, 96, 100, 92, 96, 92]"
1306,11675,    ,info,[ ],['SPACE'],[103]
1307,10908,finishing iteration [ | ],info,"[finishing, iteration]","['VERB', 'NOUN']","[100, 92]"
1308,9632,Deactivating the *Greeter Service Component,info,"[Deactivating, the, Greeter, Service, Component]","['VERB', 'DET', 'PROPN', 'PROPN', 'PROPN']","[100, 90, 96, 96, 96]"
1309,650,"Problem starting, will retry; code=",info,"[Problem, starting, will, retry, code]","['NOUN', 'VERB', 'AUX', 'VERB', 'NOUN']","[92, 100, 87, 100, 92]"
1310,14889,Invalid server id: * ,warn,"[Invalid, server, i, d]","['ADJ', 'NOUN', 'PROPN', 'VERB']","[84, 92, 96, 100]"
1311,12778,[Principal=*]: Expiring credential already expired at *: will try to refresh again at *,warn,"[ , Principal, Expiring, credential, already, expired, at, will, try, to, refresh, again, at]","['SPACE', 'PROPN', 'PROPN', 'NOUN', 'ADV', 'VERB', 'ADP', 'AUX', 'VERB', 'PART', 'VERB', 'ADV', 'ADP']","[103, 96, 96, 92, 86, 100, 85, 87, 100, 94, 100, 86, 85]"
1312,10461,Started PrometheusReporter HTTP server on port *.,info,"[Started, PrometheusReporter, HTTP, server, on, port]","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN']","[96, 96, 96, 92, 85, 92]"
1313,11732,Starting history server.,info,"[Starting, history, server]","['VERB', 'NOUN', 'NOUN']","[100, 92, 92]"
1314,3828,Not transferring queue since we are shutting down,info,"[Not, transferring, queue, since, we, are, shutting, down]","['PART', 'VERB', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADP']","[94, 100, 92, 98, 95, 87, 100, 85]"
1315,13694,*: Caught exception while shutting down WorkerManager,info,"[ , Caught, exception, while, shutting, down, WorkerManager]","['SPACE', 'VERB', 'NOUN', 'SCONJ', 'VERB', 'ADP', 'PROPN']","[103, 100, 92, 98, 100, 85, 96]"
